,Group 1,Group 2,,,,,,,P90,P95,P99
1,0.998833195303484,0.975154979106967,,,,,,,23,27,37
2,0.998833195303484,0.975154979106967,,,,,,,19,25,33
3,0.998780225521447,0.99879250843321,,,,,,,,,
4,0.998780225521447,0.99879250843321,,,,,,,,,
5,0.994414387056979,0.993134888926651,,,,,,,,,
6,0.994414387056979,0.993134888926651,,,,,,,,,
7,0.99498315893371,0.998677144442331,,,,,,,,,
8,0.99498315893371,0.998677144442331,,,,,,,,,
9,0.97981775429327,0.994855703524949,,,,,,,,,
10,0.97981775429327,0.994855703524949,,,,,,,,,
11,0.511623434699309,0.511637144417994,,,,,,,,,
12,0.511623434699309,0.511637144417994,,,,,,,,,
13,0.616663227867122,0.615579831732969,,,,,,,,,
14,0.616663227867122,0.615579831732969,,,,,,,,,
15,0.701188425720391,0.700003993320309,,,,,,,,,
16,0.701188425720391,0.700003993320309,,,,,,,,,
17,0.777876188667983,0.866404246697114,,,,,,,,,
18,0.777876188667983,0.866404246697114,,,,,,,,,
19,0.832269777275431,0.905354038321225,,,,,,,,,
20,0.832269777275431,0.905354038321225,,,,,,,,,
21,0.876140631189189,0.930576185603456,,,,,,,,,
22,0.876140631189189,0.930576185603456,,,,,,,,,
23,0.908906962742287,0.947749348236258,,,,,,,,,
24,0.908906962742287,0.947749348236258,,,,,,,,,
25,0.934282915906908,0.964871221257145,,,,,,,,,
26,0.934282915906908,0.964871221257145,,,,,,,,,
27,0.952305600834171,0.975975488957249,,,,,,,,,
28,0.952305600834171,0.975975488957249,,,,,,,,,
29,0.96630177243117,0.982885987737116,,,,,,,,,
30,0.96630177243117,0.982885987737116,,,,,,,,,
31,0.975155762470925,0.98812019393101,,,,,,,,,
32,0.975155762470925,0.98812019393101,,,,,,,,,
33,0.981978024414215,0.990373549282559,,,,,,,,,
34,0.981978024414215,0.990373549282559,,,,,,,,,
35,0.986744465959416,0.994076795979353,,,,,,,,,
36,0.986744465959416,0.994076795979353,,,,,,,,,
37,0.990028669458446,0.995273736052754,,,,,,,,,
38,0.990028669458446,0.995273736052754,,,,,,,,,
39,0.993195898396412,0.997433722928169,,,,,,,,,
40,0.993195898396412,0.997433722928169,,,,,,,,,
41,0.995418468591676,0.997977759150808,,,,,,,,,
42,0.995418468591676,0.997977759150808,,,,,,,,,
43,0.996332496785501,0.998711762612342,,,,,,,,,
44,0.996332496785501,0.998711762612342,,,,,,,,,
45,0.997122680387933,0.998756358170677,,,,,,,,,
46,0.997122680387933,0.998756358170677,,,,,,,,,
47,0.997590432538407,0.998851481238432,,,,,,,,,
48,0.997590432538407,0.998851481238432,,,,,,,,,
49,0.998665740587996,0.99934895943531,,,,,,,,,
50,0.998665740587996,0.99934895943531,,,,,,,,,
51,0.998922717438844,0.999581907311312,,,,,,,,,
52,0.998922717438844,0.999581907311312,,,,,,,,,
53,0.999171045366986,0.999839724624962,,,,,,,,,
54,0.999171045366986,0.999839724624962,,,,,,,,,
55,0.999330783561492,0.999615508194829,,,,,,,,,
56,0.999330783561492,0.999615508194829,,,,,,,,,
57,0.999682211904992,0.999954276091708,,,,,,,,,
58,0.999682211904992,0.999954276091708,,,,,,,,,
59,0.999488312488215,0.99954025017834,,,,,,,,,
60,0.999488312488215,0.99954025017834,,,,,,,,,
