,Group 1,Group 2,,,,,,,P90,P95,P99
1,0.999999962717231,0.998851522131794,,,,,,,,,13
2,0.998764239265627,0.998402518687331,,,,,,,,,9
3,0.998529596903566,0.99884784615874,,,,,,,,,
4,0.999999972032523,0.998507292853877,,,,,,,,,
5,0.998520710059172,0.998113170334745,,,,,,,,,
6,0.973572763518482,0.973748686897026,,,,,,,,,
7,0.977030491070783,0.977333162440054,,,,,,,,,
8,0.980611228580848,0.980155179856635,,,,,,,,,
9,0.983352620729801,0.994247659370372,,,,,,,,,
10,0.985267948625995,0.994922897745798,,,,,,,,,
11,0.987400488836378,0.995692968323995,,,,,,,,,
12,0.988954906326234,0.996409707328106,,,,,,,,,
13,0.99072860524909,0.996948120947533,,,,,,,,,
14,0.992068252149202,0.997411386510762,,,,,,,,,
15,0.99284674304737,0.997825515167379,,,,,,,,,
16,0.993957328745204,0.998077124484542,,,,,,,,,
17,0.994307953871872,0.998375521994448,,,,,,,,,
18,0.995498411054343,0.998622403754106,,,,,,,,,
19,0.996003123550246,0.998894795288109,,,,,,,,,
20,0.996660665710525,0.999017680278787,,,,,,,,,
21,0.997019144083755,0.999169271066666,,,,,,,,,
22,0.997437771724477,0.999281776909288,,,,,,,,,
23,0.997729152453097,0.999287172639808,,,,,,,,,
24,0.998145474832117,0.999487993471033,,,,,,,,,
25,0.998338162614994,0.999552305018481,,,,,,,,,
26,0.998698196631872,0.999623142472975,,,,,,,,,
27,0.998782216269086,0.9996094863957,,,,,,,,,
28,0.998975783972538,0.999736710533545,,,,,,,,,
29,0.999110658325506,0.999739571365179,,,,,,,,,
30,0.99917196053284,0.999816906284601,,,,,,,,,
31,0.99927104724675,0.999821210844855,,,,,,,,,
32,0.999384266166338,0.999867771333125,,,,,,,,,
33,0.999370740906688,0.999868522112224,,,,,,,,,
34,0.999498000521068,0.99991115138508,,,,,,,,,
35,0.99957550335953,0.999883234694982,,,,,,,,,
36,0.999679656557917,0.999918913476153,,,,,,,,,
37,0.999712233202001,0.999935185850586,,,,,,,,,
38,0.999722890706469,0.99994896308597,,,,,,,,,
39,0.999765837886853,0.999952060403473,,,,,,,,,
40,0.999807048250759,0.999968306166041,,,,,,,,,
41,0.999826702505905,0.999971266481451,,,,,,,,,
42,0.999880332104825,0.99997103740124,,,,,,,,,
43,0.999877915365502,0.999968309561877,,,,,,,,,
44,0.99989420886977,0.999975003599142,,,,,,,,,
45,0.999899604846386,0.999981167923881,,,,,,,,,
46,0.999921276435756,0.999984275925711,,,,,,,,,
47,0.999930782828617,0.999982236820158,,,,,,,,,
48,0.999940559663629,0.999988210087496,,,,,,,,,
49,0.999950687429313,0.999976659203353,,,,,,,,,
50,0.999950687429313,0.999976659203353,,,,,,,,,
