,Group 1,Group 2,,,,,,,P90,P95,P99
1,0.996410094686004,0.99522045111192,,,,,,,15,17,22
2,0.997536419996647,0.997690099141739,,,,,,,10,11,14
3,0.998538044545124,0.995833981820399,,,,,,,,,
4,0.992474803727728,0.99643548876797,,,,,,,,,
5,0.994526887737126,0.997565930936914,,,,,,,,,
6,0.264058156881076,0.342962140588654,,,,,,,,,
7,0.385525224423107,0.421495888502015,,,,,,,,,
8,0.494474137751658,0.487610189922764,,,,,,,,,
9,0.59623458963374,0.842945394959591,,,,,,,,,
10,0.67864918976226,0.918903447382219,,,,,,,,,
11,0.787489596289618,0.953282747376654,,,,,,,,,
12,0.80985541604753,0.977436160454702,,,,,,,,,
13,0.858311484076826,0.986294481922093,,,,,,,,,
14,0.891641289265271,0.992632162108913,,,,,,,,,
15,0.918346653874753,0.993804466544198,,,,,,,,,
16,0.938264707866108,0.996656064016635,,,,,,,,,
17,0.962654521981764,0.997999379761874,,,,,,,,,
18,0.967352250499773,0.998776967970404,,,,,,,,,
19,0.977121505922469,0.998515614207889,,,,,,,,,
20,0.977459701077689,0.999246312531804,,,,,,,,,
21,0.988272771691792,0.99973053682547,,,,,,,,,
22,0.990426636364171,0.999463612014522,,,,,,,,,
23,0.992492794289213,0.999728249365662,,,,,,,,,
24,0.994643568077617,0.999778050191205,,,,,,,,,
25,0.996145853733232,0.999763150286922,,,,,,,,,
26,0.996947607250172,0.999693765776414,,,,,,,,,
27,0.997672503974418,0.99979578398596,,,,,,,,,
28,0.998394519052086,0.999712458987052,,,,,,,,,
29,0.997335829941783,0.999827153005305,,,,,,,,,
30,0.99924131887732,0.999832292650511,,,,,,,,,
31,0.999315530055524,0.999935067391062,,,,,,,,,
32,0.999326109042184,0.999934926294332,,,,,,,,,
33,0.999764751922668,0.99991324739189,,,,,,,,,
34,0.999687259357271,0.999933149188857,,,,,,,,,
35,0.999842574096674,0.99998715737447,,,,,,,,,
36,0.99987254427518,0.999894596789623,,,,,,,,,
37,0.999827582585381,0.999987407361705,,,,,,,,,
38,0.999758763301566,0.999837439544212,,,,,,,,,
39,0.999673988544163,0.999889499891492,,,,,,,,,
40,0.999929811825859,0.999969947253353,,,,,,,,,
41,0.999753295349498,0.999839961851642,,,,,,,,,
42,0.999978943212082,0.999961235695934,,,,,,,,,
43,0.99989667083303,0.999842442847755,,,,,,,,,
44,0.99983711303202,0.999840260124864,,,,,,,,,
45,0.999954387933903,0.999879943808458,,,,,,,,,
46,0.999945943221813,0.999655688524763,,,,,,,,,
47,0.999963561315463,0.999815845895095,,,,,,,,,
48,0.999906265837604,0.999881484429423,,,,,,,,,
49,0.999954853739019,0.99991665308751,,,,,,,,,
50,0.999898231705981,0.999785534887101,,,,,,,,,
51,0.999975041164788,0.999669760347409,,,,,,,,,
52,0.999951470908741,0.999877524010493,,,,,,,,,
53,0.999727971885049,0.999929847630734,,,,,,,,,
54,0.999896283802883,0.999659841239196,,,,,,,,,
55,0.999407380712048,0.999963818537463,,,,,,,,,
56,0.999935564458138,0.999769739787336,,,,,,,,,
57,0.999934630700538,0.999936822035682,,,,,,,,,
58,0.999950997540922,0.999770692046495,,,,,,,,,
59,0.999885578525779,0.999749432778504,,,,,,,,,
60,0.999895366731074,0.999938376021918,,,,,,,,,
